a2432419.274545
Berlin   24/03/2024 19:27:45 24/03/2024 19:27:45 0045 0013.384714 0052.542598 00.0 00.0
0000016 0010 0000000 0010 05 0000000 0010 0000000 0010
1 0 1 16380 1 0000 3.75 00000.o 0 0 01 000 16 000016 0.500 BT0
1 2 1 02000 1 0000 3.75 00000.o 0 0 01 000 16 000016 0.500 S2A0
1 1 1 16380 1 0000 3.75 00000.o 0 0 00 000 00 000016 3.1746 BC0
1 3 1 02000 1 0000 3.75 00000.o 0 0 00 000 00 000016 3.1746 S2P0
1 5 0 16380 0 0000 1.00 00000.o 0 0 00 000 00 000000 0.000 OF0
0.000 .o Analog 0 	0.000 .o Analog StErr 0 	0.000 .o Photon Counting 0 	0.000 .o PC StErr 0 	0.000 .o Overflow Info 0 
5.33446	0.133091	62.5	10.328	0
5.22049	0.0843364	55	11.619	0
5.32015	0.160054	80	12.9099	0
5.34829	0.13777	72.5	10.328	0
5.21906	0.117948	62.5	10.9735	0
5.40312	0.169658	80	12.9099	0
5.41266	0.117209	67.5	10.328	0
5.44318	0.110314	92.5	10.9735	0
5.44223	0.110684	67.5	12.2644	0
5.23814	0.100342	70	8.39146	0
5.26007	0.114377	75	12.2644	0
5.38548	0.117209	72.5	5.16398	0
5.33494	0.0955402	57.5	9.03696	0
5.20476	0.0920929	65	7.74597	0
5.25053	0.0935703	62.5	10.328	0
5.41505	0.128782	72.5	9.03696	0
5.37451	0.11487	42.5	8.39146	0
5.16852	0.147989	60	9.68246	0
5.13657	0.150451	57.5	11.619	0
5.07601	0.106621	47.5	10.328	0
5.03405	0.0936934	62.5	10.328	0
5.31777	0.0955402	82.5	9.68246	0
5.46988	0.133338	82.5	8.39146	0
5.33589	0.117332	67.5	10.328	0
5.46511	0.165718	77.5	14.2009	0
5.47799	0.109945	72.5	10.328	0
5.09318	0.125458	62.5	13.5554	0
5.12036	0.0987413	55	9.03696	0
5.42458	0.144788	67.5	11.619	0
5.41838	0.121272	65	9.68246	0
5.33541	0.129767	72.5	10.9735	0
5.19474	0.0703008	65	10.9735	0
5.27819	0.10502	82.5	7.74597	0
5.50994	0.0957864	80	10.328	0
5.42744	0.15907	77.5	10.9735	0
5.32969	0.128167	75	13.5554	0
5.49039	0.148112	80	9.68246	0
5.45796	0.105513	72.5	10.328	0
5.241	0.176552	60	12.9099	0
5.16423	0.179384	65	10.328	0
5.27104	0.108345	57.5	8.39146	0
5.25578	0.136539	62.5	13.5554	0
5.22574	0.110561	60	10.9735	0
5.22192	0.11647	60	8.39146	0
5.24052	0.113392	77.5	9.68246	0
5.32492	0.147127	62.5	10.328	0
5.34972	0.110561	72.5	9.68246	0
5.14563	0.118194	50	10.9735	0
5.08173	0.0960327	75	10.328	0
5.16566	0.121641	57.5	10.328	0
5.24815	0.114131	70	10.9735	0
5.34018	0.155376	75	12.2644	0
5.24529	0.189234	50	9.03696	0
5.16804	0.10699	77.5	9.68246	0
5.25912	0.0710396	75	10.328	0
5.33064	0.121518	70	9.68246	0
5.36116	0.093201	85	12.2644	0
5.24004	0.11487	55	9.03696	0
5.02737	0.0872912	75	10.9735	0
5.06313	0.11487	50	9.68246	0
5.24338	0.0993569	55	7.74597	0
5.39216	0.108591	87.5	11.619	0
5.43078	0.102066	62.5	12.2644	0
5.32778	0.129029	65	7.10047	0
5.42124	0.150328	85	9.03696	0
5.44127	0.115362	57.5	8.39146	0
5.20762	0.117825	60	5.16398	0
5.07506	0.0975101	60	8.39146	0
5.16613	0.111423	62.5	9.03696	0
5.27962	0.137893	62.5	9.68246	0
5.31252	0.142818	80	10.9735	0
5.2019	0.146511	52.5	9.03696	0
5.18568	0.0957864	70	10.9735	0
5.33112	0.148481	70	9.03696	0
5.41886	0.111299	80	10.9735	0
5.41123	0.151682	70	9.68246	0
5.18664	0.140725	55	10.328	0
5.0803	0.113516	60	7.10047	0
5.27056	0.112531	67.5	9.68246	0
5.52138	0.13186	80	10.328	0
5.51041	0.14528	67.5	13.5554	0
5.35639	0.164241	72.5	9.68246	0
5.31443	0.0789192	65	5.16398	0
5.38596	0.135923	70	10.9735	0
5.25721	0.127428	60	8.39146	0
5.10367	0.127305	55	11.619	0
5.19522	0.0938165	65	7.10047	0
5.39931	0.145526	65	10.9735	0
5.38453	0.141587	70	9.68246	0
5.2019	0.120287	57.5	10.9735	0
5.22335	0.135677	60	8.39146	0
5.31538	0.0960327	77.5	9.03696	0
5.39073	0.137401	62.5	9.68246	0
5.39454	0.135061	85	11.619	0
5.14706	0.124596	57.5	8.39146	0
5.00067	0.122749	42.5	8.39146	0
5.16423	0.127797	70	9.68246	0
5.27104	0.132968	62.5	12.9099	0
5.25006	0.124104	65	9.03696	0
5.36402	0.12792	67.5	10.328	0
5.22192	0.11487	75	9.68246	0
5.08268	0.130383	67.5	11.619	0
5.22478	0.11487	72.5	10.9735	0
5.09604	0.0916004	32.5	7.74597	0
4.99781	0.0855676	67.5	10.9735	0
5.2472	0.0843364	60	12.2644	0
5.24577	0.140355	75	10.9735	0
5.15803	0.0918466	62.5	6.45497	0
5.34066	0.0856907	85	9.68246	0
5.28105	0.10539	62.5	9.68246	0
5.13037	0.0892611	50	9.03696	0
5.23337	0.0983719	65	7.74597	0
5.22955	0.160178	62.5	12.9099	0
5.17805	0.157346	65	10.328	0
5.30108	0.123119	60	8.39146	0
5.37451	0.0727632	80	10.328	0
5.34781	0.111299	75	10.328	0
5.26055	0.119302	72.5	10.328	0
5.27342	0.153775	75	12.2644	0
5.22717	0.148481	57.5	9.68246	0
5.06886	0.163502	50	10.328	0
5.01974	0.121272	47.5	11.619	0
5.05932	0.0999725	62.5	11.619	0
4.97253	0.097387	47.5	9.68246	0
5.11463	0.108591	65	9.03696	0
5.24147	0.0967714	60	10.328	0
5.11273	0.11093	67.5	10.328	0
5.15564	0.0993569	55	10.328	0
5.1504	0.0496169	55	7.74597	0
5.02451	0.09948	52.5	7.74597	0
5.02737	0.11881	47.5	9.03696	0
5.01879	0.109699	47.5	7.74597	0
4.97396	0.0758412	50	8.39146	0
5.1833	0.120041	65	12.2644	0
5.30728	0.12041	57.5	9.68246	0
5.13514	0.123611	62.5	9.03696	0
5.1318	0.132599	57.5	9.68246	0
5.35878	0.116594	77.5	14.2009	0
5.40932	0.137401	72.5	12.2644	0
5.13323	0.078796	50	9.03696	0
4.97635	0.093201	57.5	9.03696	0
5.19045	0.101819	62.5	10.9735	0
5.12942	0.115485	47.5	8.39146	0
5.07792	0	80	0	0
5.12942	0	52.5	0	0
5.01545	0	52.5	0	0
5.07887	0	47.5	0	0
5.14277	0	57.5	0	0
5.14897	0	72.5	0	0
5.27581	0	57.5	0	0
5.06266	0	45	0	0
5.01068	0	47.5	0	0
5.14944	0	45	0	0
5.23718	0	72.5	0	0
5.31777	0	62.5	0	0
5.16423	0	50	0	0
5.00114	0	50	0	0
5.0412	0	65	0	0
5.12512	0	50	0	0
5.21525	0	60	0	0
5.27295	0	75	0	0
5.25912	0	75	0	0
5.1771	0	57.5	0	0
5.04406	0	62.5	0	0
5.0288	0	65	0	0
5.13418	0	50	0	0
5.18521	0	55	0	0
5.05121	0	55	0	0
4.95298	0	40	0	0
5.05455	0	62.5	0	0
5.20428	0	62.5	0	0
5.23098	0	62.5	0	0
5.11511	0	60	0	0
5.04454	0	57.5	0	0
5.14229	0	47.5	0	0
5.2429	0	62.5	0	0
5.28248	0	72.5	0	0
5.16041	0	60	0	0
4.99924	0	32.5	0	0
4.96824	0	55	0	0
5.06695	0	60	0	0
5.07792	0	42.5	0	0
5.03643	0	47.5	0	0
4.99065	0	40	0	0
5.04358	0	55	0	0
5.14181	0	47.5	0	0
5.12274	0	57.5	0	0
5.17853	0	72.5	0	0
5.29679	0	65	0	0
5.12036	0	52.5	0	0
4.93009	0	50	0	0
4.92533	0	50	0	0
5.03357	0	37.5	0	0
5.13228	0	57.5	0	0
5.06647	0	45	0	0
4.96824	0	37.5	0	0
4.97301	0	50	0	0
5.08602	0	62.5	0	0
5.18616	0	70	0	0
5.15564	0	62.5	0	0
5.26675	0	70	0	0
5.28582	0	62.5	0	0
5.04549	0	60	0	0
5.00353	0	40	0	0
5.0865	0	52.5	0	0
5.09937	0	60	0	0
5.12179	0	52.5	0	0
5.08459	0	67.5	0	0
5.06456	0	55	0	0
4.98684	0	55	0	0
5.00305	0	52.5	0	0
5.08936	0	55	0	0
5.01783	0	50	0	0
4.98684	0	52.5	0	0
4.99638	0	32.5	0	0
5.02832	0	55	0	0
5.08698	0	45	0	0
5.04788	0	55	0	0
4.97349	0	50	0	0
4.97635	0	40	0	0
5.0102	0	52.5	0	0
5.09985	0	60	0	0
5.06409	0	50	0	0
4.89672	0	40	0	0
4.99065	0	42.5	0	0
5.17233	0	50	0	0
5.22621	0	67.5	0	0
5.15469	0	57.5	0	0
5.08078	0	57.5	0	0
5.15946	0	60	0	0
5.20571	0	60	0	0
5.00973	0	45	0	0
4.88384	0	42.5	0	0
4.99447	0	45	0	0
5.02499	0	45	0	0
5.00734	0	47.5	0	0
5.08221	0	55	0	0
5.09413	0	45	0	0
5.07792	0	70	0	0
5.0536	0	50	0	0
4.98922	0	42.5	0	0
5.01926	0	57.5	0	0
4.97683	0	37.5	0	0
4.94583	0	62.5	0	0
5.05789	0	45	0	0
5.15278	0	60	0	0
5.15612	0	57.5	0	0
4.93677	0	42.5	0	0
4.91102	0	45	0	0
5.01974	0	67.5	0	0
4.96872	0	42.5	0	0
4.86524	0	47.5	0	0
4.96681	0	37.5	0	0
5.01926	0	40	0	0
4.90911	0	35	0	0
4.95727	0	45	0	0
4.92723	0	35	0	0
4.86095	0	47.5	0	0
4.96109	0	47.5	0	0
5.10748	0	70	0	0
5.07649	0	52.5	0	0
4.9959	0	55	0	0
5.00353	0	40	0	0
5.00353	0	60	0	0
5.066	0	57.5	0	0
5.13895	0	47.5	0	0
5.04549	0	47.5	0	0
4.98493	0	47.5	0	0
5.03452	0	52.5	0	0
5.06695	0	50	0	0
5.00877	0	55	0	0
4.93296	0	40	0	0
5.00305	0	40	0	0
4.98636	0	52.5	0	0
5.00782	0	47.5	0	0
5.06933	0	35	0	0
5.08984	0	50	0	0
5.17281	0	67.5	0	0
5.10224	0	52.5	0	0
4.98684	0	60	0	0
5.00496	0	42.5	0	0
4.99018	0	42.5	0	0
4.9649	0	50	0	0
5.10843	0	70	0	0
5.24958	0	60	0	0
5.12274	0	55	0	0
4.99685	0	45	0	0
5.1256	0	60	0	0
5.12036	0	55	0	0
4.90721	0	42.5	0	0
4.90435	0	47.5	0	0
4.90578	0	42.5	0	0
4.87001	0	47.5	0	0
4.91865	0	45	0	0
4.86477	0	40	0	0
4.90005	0	50	0	0
5.01402	0	47.5	0	0
4.94821	0	45	0	0
4.90864	0	45	0	0
5.04835	0	30	0	0
5.02594	0	50	0	0
4.90196	0	40	0	0
4.82853	0	40	0	0
4.97444	0	55	0	0
5.13705	0	52.5	0	0
5.09174	0	57.5	0	0
5.03834	0	50	0	0
4.88193	0	45	0	0
4.92866	0	32.5	0	0
5.01497	0	62.5	0	0
4.94535	0	57.5	0	0
4.84092	0	30	0	0
4.88193	0	45	0	0
5.0288	0	52.5	0	0
5.03977	0	60	0	0
5.02356	0	57.5	0	0
5.02737	0	45	0	0
5.01259	0	47.5	0	0
4.92533	0	42.5	0	0
4.84522	0	47.5	0	0
5.0207	0	47.5	0	0
5.18378	0	65	0	0
5.00257	0	50	0	0
4.94202	0	32.5	0	0
4.92056	0	30	0	0
4.87335	0	40	0	0
4.95823	0	32.5	0	0
4.87383	0	45	0	0
4.83234	0	35	0	0
4.9444	0	50	0	0
4.92819	0	40	0	0
4.92103	0	52.5	0	0
4.95298	0	40	0	0
4.91197	0	47.5	0	0
4.84522	0	40	0	0
4.76844	0	22.5	0	0
4.91817	0	50	0	0
5.14038	0	50	0	0
4.97539	0	37.5	0	0
4.84379	0	42.5	0	0
4.95871	0	52.5	0	0
4.96157	0	30	0	0
4.95489	0	57.5	0	0
5.07553	0	42.5	0	0
5.00734	0	45	0	0
4.82424	0	37.5	0	0
4.89528	0	52.5	0	0
4.98398	0	35	0	0
4.94965	0	47.5	0	0
4.9897	0	45	0	0
5.03452	0	47.5	0	0
4.91245	0	45	0	0
4.88575	0	42.5	0	0
4.93534	0	42.5	0	0
4.94392	0	50	0	0
5.02785	0	47.5	0	0
4.98302	0	57.5	0	0
4.86858	0	32.5	0	0
4.84092	0	35	0	0
4.9258	0	50	0	0
5.00925	0	47.5	0	0
4.88575	0	30	0	0
4.84092	0	35	0	0
4.94869	0	55	0	0
4.83234	0	27.5	0	0
4.93105	0	52.5	0	0
5.06886	0	45	0	0
4.88098	0	42.5	0	0
4.78037	0	27.5	0	0
4.86763	0	52.5	0	0
4.94297	0	42.5	0	0
4.84855	0	42.5	0	0
4.70884	0	27.5	0	0
4.76272	0	32.5	0	0
4.81279	0	27.5	0	0
4.88766	0	45	0	0
4.95441	0	32.5	0	0
5.0207	0	47.5	0	0
5.06218	0	60	0	0
4.94154	0	40	0	0
4.8681	0	50	0	0
5.00401	0	52.5	0	0
5.02642	0	32.5	0	0
5.00591	0	52.5	0	0
4.97539	0	40	0	0
4.85285	0	35	0	0
4.88241	0	55	0	0
5.00687	0	42.5	0	0
4.88146	0	35	0	0
4.74794	0	32.5	0	0
4.79706	0	35	0	0
4.86191	0	45	0	0
4.89099	0	50	0	0
4.85857	0	30	0	0
4.81231	0	42.5	0	0
4.90005	0	42.5	0	0
4.9773	0	55	0	0
4.96061	0	45	0	0
4.88527	0	37.5	0	0
4.91865	0	42.5	0	0
4.99304	0	45	0	0
4.77226	0	25	0	0
4.67117	0	22.5	0	0
4.86143	0	32.5	0	0
4.89862	0	50	0	0
4.90864	0	47.5	0	0
4.81804	0	40	0	0
4.69072	0	22.5	0	0
4.76463	0	35	0	0
4.86954	0	42.5	0	0
4.85571	0	40	0	0
4.92723	0	50	0	0
4.96061	0	47.5	0	0
4.8228	0	42.5	0	0
4.8333	0	37.5	0	0
4.98016	0	52.5	0	0
4.95251	0	37.5	0	0
5.01736	0	60	0	0
5.06123	0	47.5	0	0
4.83663	0	32.5	0	0
4.75414	0	22.5	0	0
4.94202	0	52.5	0	0
5.01164	0	40	0	0
4.78799	0	32.5	0	0
4.80659	0	45	0	0
4.97826	0	35	0	0
4.829	0	42.5	0	0
4.76511	0	40	0	0
4.92294	0	40	0	0
4.90053	0	45	0	0
4.80468	0	35	0	0
4.88289	0	50	0	0
4.92819	0	37.5	0	0
4.78704	0	27.5	0	0
4.71551	0	40	0	0
4.81279	0	35	0	0
4.78943	0	32.5	0	0
4.82042	0	42.5	0	0
4.86572	0	40	0	0
4.86906	0	50	0	0
4.91674	0	37.5	0	0
4.92533	0	55	0	0
4.85714	0	45	0	0
4.73554	0	25	0	0
4.77274	0	17.5	0	0
4.90721	0	47.5	0	0
4.91102	0	45	0	0
4.93343	0	40	0	0
4.95012	0	45	0	0
4.90625	0	42.5	0	0
4.83473	0	42.5	0	0
4.7365	0	30	0	0
4.71361	0	22.5	0	0
4.73459	0	40	0	0
4.77274	0	25	0	0
4.87001	0	52.5	0	0
4.99971	0	50	0	0
5.06981	0	47.5	0	0
4.89099	0	35	0	0
4.72124	0	27.5	0	0
4.77798	0	30	0	0
4.99828	0	50	0	0
5.0226	0	47.5	0	0
4.72696	0	30	0	0
4.74746	0	42.5	0	0
4.84283	0	22.5	0	0
4.7632	0	32.5	0	0
4.79944	0	30	0	0
4.84331	0	30	0	0
4.91436	0	50	0	0
5.01164	0	45	0	0
4.8333	0	27.5	0	0
4.65686	0	35	0	0
4.89481	0	40	0	0
4.93343	0	32.5	0	0
4.77655	0	45	0	0
4.80612	0	32.5	0	0
4.84283	0	37.5	0	0
4.86048	0	35	0	0
4.76654	0	22.5	0	0
4.67498	0	27.5	0	0
4.81661	0	37.5	0	0
4.99304	0	42.5	0	0
4.963	0	42.5	0	0
4.94345	0	42.5	0	0
4.89672	0	37.5	0	0
4.84617	0	45	0	0
4.93248	0	45	0	0
4.79467	0	27.5	0	0
4.68929	0	37.5	0	0
4.71981	0	20	0	0
4.83425	0	40	0	0
4.95775	0	47.5	0	0
4.93629	0	40	0	0
4.80135	0	27.5	0	0
4.82328	0	32.5	0	0
5.0102	0	62.5	0	0
4.96586	0	37.5	0	0
4.76558	0	37.5	0	0
4.80945	0	32.5	0	0
4.87001	0	30	0	0
4.93248	0	55	0	0
4.90959	0	40	0	0
4.7837	0	37.5	0	0
4.80373	0	32.5	0	0
4.9196	0	42.5	0	0
5.02976	0	52.5	0	0
4.89576	0	35	0	0
4.86	0	40	0	0
5.01211	0	45	0	0
4.90196	0	32.5	0	0
4.6931	0	27.5	0	0
4.83091	0	45	0	0
4.81231	0	22.5	0	0
4.69024	0	27.5	0	0
4.74317	0	30	0	0
4.79133	0	42.5	0	0
4.7632	0	15	0	0
4.69883	0	30	0	0
4.94726	0	50	0	0
5.05121	0	45	0	0
4.76844	0	32.5	0	0
4.71885	0	27.5	0	0
4.91579	0	27.5	0	0
4.90578	0	42.5	0	0
4.71742	0	17.5	0	0
4.68929	0	32.5	0	0
4.81422	0	32.5	0	0
4.79992	0	30	0	0
4.75271	0	32.5	0	0
4.9115	0	42.5	0	0
4.91197	0	35	0	0
4.92723	0	62.5	0	0
4.89672	0	37.5	0	0
4.75891	0	25	0	0
4.81804	0	40	0	0
4.81994	0	35	0	0
4.76034	0	42.5	0	0
4.80087	0	27.5	0	0
4.79515	0	32.5	0	0
4.81708	0	45	0	0
4.82948	0	30	0	0
4.85237	0	42.5	0	0
4.88861	0	37.5	0	0
4.9382	0	45	0	0
4.93486	0	32.5	0	0
4.75605	0	35	0	0
4.62491	0	25	0	0
4.65686	0	17.5	0	0
4.71551	0	27.5	0	0
4.84474	0	42.5	0	0
4.83616	0	37.5	0	0
4.76749	0	37.5	0	0
4.80373	0	32.5	0	0
4.87144	0	37.5	0	0
4.83759	0	40	0	0
4.77226	0	32.5	0	0
4.89242	0	42.5	0	0
4.80707	0	32.5	0	0
4.56483	0	15	0	0
4.82567	0	47.5	0	0
5.08793	0	45	0	0
4.75175	0	37.5	0	0
4.68404	0	42.5	0	0
4.90959	0	35	0	0
4.77846	0	35	0	0
4.72648	0	27.5	0	0
4.87192	0	35	0	0
4.97301	0	47.5	0	0
4.91293	0	32.5	0	0
4.81899	0	50	0	0
4.71265	0	17.5	0	0
4.61633	0	25	0	0
4.71981	0	32.5	0	0
4.80325	0	32.5	0	0
4.78418	0	37.5	0	0
4.73983	0	25	0	0
4.68977	0	20	0	0
4.67117	0	17.5	0	0
4.84617	0	40	0	0
4.9115	0	32.5	0	0
4.86477	0	40	0	0
4.85237	0	30	0	0
4.8147	0	40	0	0
4.80468	0	27.5	0	0
4.74222	0	30	0	0
4.76081	0	30	0	0
4.81565	0	32.5	0	0
4.74746	0	22.5	0	0
4.69835	0	32.5	0	0
4.70979	0	17.5	0	0
4.66926	0	25	0	0
4.77035	0	42.5	0	0
4.83568	0	30	0	0
4.72744	0	27.5	0	0
4.81374	0	42.5	0	0
4.932	0	30	0	0
4.80516	0	45	0	0
4.7756	0	37.5	0	0
4.82805	0	32.5	0	0
4.77893	0	22.5	0	0
4.84045	0	45	0	0
4.92628	0	52.5	0	0
4.76892	0	25	0	0
4.62491	0	25	0	0
4.75414	0	30	0	0
4.8724	0	40	0	0
4.82853	0	32.5	0	0
4.8786	0	45	0	0
4.83139	0	35	0	0
4.72267	0	37.5	0	0
4.82853	0	42.5	0	0
4.81184	0	25	0	0
4.6397	0	22.5	0	0
4.65162	0	30	0	0
4.74365	0	32.5	0	0
4.65496	0	10	0	0
4.71885	0	35	0	0
4.85857	0	27.5	0	0
4.86143	0	45	0	0
4.79467	0	37.5	0	0
4.69215	0	20	0	0
4.67117	0	32.5	0	0
4.77893	0	32.5	0	0
4.80945	0	30	0	0
4.77274	0	27.5	0	0
4.73316	0	37.5	0	0
4.8023	0	47.5	0	0
4.73316	0	20	0	0
4.65543	0	32.5	0	0
4.82185	0	42.5	0	0
4.98922	0	40	0	0
4.80325	0	20	0	0
4.65972	0	30	0	0
4.70741	0	20	0	0
4.78037	0	30	0	0
4.90148	0	30	0	0
4.81374	0	35	0	0
4.70836	0	27.5	0	0
4.78084	0	35	0	0
4.83854	0	30	0	0
4.85904	0	32.5	0	0
4.85142	0	42.5	0	0
4.78752	0	35	0	0
4.79229	0	42.5	0	0
4.77178	0	22.5	0	0
4.63064	0	25	0	0
4.64446	0	25	0	0
4.79992	0	32.5	0	0
4.86715	0	47.5	0	0
4.7508	0	25	0	0
4.71981	0	27.5	0	0
4.85761	0	42.5	0	0
4.80039	0	22.5	0	0
4.67594	0	35	0	0
4.73363	0	22.5	0	0
4.6869	0	22.5	0	0
4.70026	0	30	0	0
4.73554	0	22.5	0	0
4.73936	0	35	0	0
4.81947	0	30	0	0
4.84045	0	37.5	0	0
4.91388	0	50	0	0
4.92819	0	45	0	0
4.72267	0	20	0	0
4.67451	0	40	0	0
4.81661	0	25	0	0
4.83759	0	35	0	0
4.87621	0	32.5	0	0
4.84474	0	27.5	0	0
4.79419	0	40	0	0
4.79658	0	32.5	0	0
4.75128	0	32.5	0	0
4.7384	0	32.5	0	0
4.75366	0	22.5	0	0
4.80135	0	37.5	0	0
4.7756	0	25	0	0
4.69167	0	32.5	0	0
4.78799	0	27.5	0	0
4.83043	0	25	0	0
4.65686	0	27.5	0	0
4.68452	0	35	0	0
4.75366	0	27.5	0	0
4.67737	0	22.5	0	0
4.68833	0	25	0	0
4.74317	0	27.5	0	0
4.71456	0	25	0	0
4.79706	0	35	0	0
4.76797	0	30	0	0
4.62396	0	32.5	0	0
4.66497	0	22.5	0	0
4.77417	0	27.5	0	0
4.8352	0	40	0	0
4.83425	0	35	0	0
4.76463	0	30	0	0
4.75366	0	37.5	0	0
4.72314	0	25	0	0
4.67927	0	32.5	0	0
4.72314	0	32.5	0	0
4.76654	0	22.5	0	0
4.69263	0	27.5	0	0
4.76463	0	35	0	0
4.78656	0	27.5	0	0
4.66402	0	32.5	0	0
4.70455	0	30	0	0
4.79562	0	32.5	0	0
4.78752	0	35	0	0
4.77607	0	40	0	0
4.69739	0	20	0	0
4.66545	0	27.5	0	0
4.77369	0	32.5	0	0
4.70502	0	20	0	0
4.62015	0	25	0	0
4.79419	0	35	0	0
4.89385	0	50	0	0
4.78275	0	25	0	0
4.73268	0	37.5	0	0
4.79133	0	32.5	0	0
4.74842	0	32.5	0	0
4.65114	0	20	0	0
4.70216	0	22.5	0	0
4.79276	0	30	0	0
4.67594	0	20	0	0
4.66354	0	25	0	0
4.77321	0	37.5	0	0
4.73888	0	22.5	0	0
4.72076	0	35	0	0
4.74413	0	27.5	0	0
4.654	0	22.5	0	0
4.60155	0	27.5	0	0
4.64923	0	27.5	0	0
4.70359	0	32.5	0	0
4.76272	0	32.5	0	0
4.76272	0	32.5	0	0
4.6869	0	27.5	0	0
4.69358	0	27.5	0	0
4.69167	0	27.5	0	0
4.61681	0	10	0	0
4.59916	0	22.5	0	0
4.69692	0	30	0	0
4.72934	0	25	0	0
4.67069	0	20	0	0
4.68738	0	32.5	0	0
4.75128	0	22.5	0	0
4.77417	0	30	0	0
4.81184	0	42.5	0	0
4.70455	0	22.5	0	0
4.64923	0	27.5	0	0
4.75557	0	20	0	0
4.77512	0	37.5	0	0
4.6664	0	20	0	0
4.69453	0	30	0	0
4.79992	0	25	0	0
4.67308	0	22.5	0	0
4.62682	0	22.5	0	0
4.7446	0	27.5	0	0
4.80278	0	30	0	0
4.72982	0	30	0	0
4.75795	0	42.5	0	0
4.79849	0	25	0	0
4.74317	0	35	0	0
4.75223	0	30	0	0
4.84951	0	37.5	0	0
4.97015	0	40	0	0
4.90291	0	35	0	0
4.69978	0	22.5	0	0
4.66211	0	27.5	0	0
4.75557	0	32.5	0	0
4.79658	0	35	0	0
4.68738	0	27.5	0	0
4.71885	0	35	0	0
4.75557	0	22.5	0	0
4.65543	0	22.5	0	0
4.76415	0	35	0	0
4.80802	0	30	0	0
4.71551	0	35	0	0
4.72601	0	25	0	0
4.69835	0	27.5	0	0
4.59583	0	20	0	0
4.59726	0	15	0	0
4.72028	0	20	0	0
4.8271	0	30	0	0
4.72696	0	25	0	0
4.67308	0	30	0	0
4.8538	0	45	0	0
4.83139	0	30	0	0
4.64971	0	25	0	0
4.69978	0	27.5	0	0
4.81041	0	32.5	0	0
4.77703	0	30	0	0
4.72219	0	25	0	0
4.75795	0	25	0	0
4.76701	0	27.5	0	0
4.72171	0	27.5	0	0
4.68547	0	22.5	0	0
4.65496	0	20	0	0
4.67784	0	22.5	0	0
4.73173	0	45	0	0
4.71122	0	22.5	0	0
4.67164	0	27.5	0	0
4.57341	0	7.5	0	0
4.63827	0	32.5	0	0
4.76177	0	22.5	0	0
4.69644	0	25	0	0
4.69072	0	32.5	0	0
4.70789	0	22.5	0	0
4.62968	0	20	0	0
4.76368	0	32.5	0	0
4.83473	0	37.5	0	0
4.65352	0	22.5	0	0
4.62825	0	15	0	0
4.69549	0	30	0	0
4.67212	0	20	0	0
4.76034	0	30	0	0
4.72982	0	25	0	0
4.61204	0	15	0	0
4.57198	0	20	0	0
4.57675	0	20	0	0
4.61919	0	12.5	0	0
4.6788	0	27.5	0	0
4.71838	0	22.5	0	0
4.66878	0	25	0	0
4.79992	0	40	0	0
4.8929	0	40	0	0
4.66306	0	17.5	0	0
4.63159	0	25	0	0
4.67164	0	12.5	0	0
4.56817	0	25	0	0
4.64399	0	20	0	0
4.74556	0	32.5	0	0
4.67975	0	25	0	0
4.67451	0	27.5	0	0
4.69263	0	15	0	0
4.69978	0	30	0	0
4.69596	0	25	0	0
4.65782	0	22.5	0	0
4.65448	0	20	0	0
4.66545	0	20	0	0
4.71218	0	32.5	0	0
4.76081	0	25	0	0
4.70407	0	32.5	0	0
4.71408	0	25	0	0
4.63016	0	15	0	0
4.57198	0	12.5	0	0
4.74556	0	35	0	0
4.77226	0	17.5	0	0
4.68404	0	22.5	0	0
4.66878	0	17.5	0	0
4.6478	0	27.5	0	0
4.58486	0	15	0	0
4.63159	0	30	0	0
4.78847	0	27.5	0	0
4.70359	0	25	0	0
4.71408	0	30	0	0
4.84283	0	42.5	0	0
4.76081	0	25	0	0
4.66258	0	30	0	0
4.63874	0	17.5	0	0
4.64637	0	22.5	0	0
4.70264	0	27.5	0	0
4.70026	0	15	0	0
4.69024	0	32.5	0	0
4.59678	0	7.5	0	0
4.55577	0	17.5	0	0
4.62587	0	22.5	0	0
4.63636	0	20	0	0
4.60441	0	22.5	0	0
4.67069	0	20	0	0
4.77989	0	32.5	0	0
4.72267	0	30	0	0
4.64733	0	22.5	0	0
4.73602	0	32.5	0	0
4.77846	0	35	0	0
4.68547	0	22.5	0	0
4.62205	0	30	0	0
4.72219	0	30	0	0
4.82328	0	40	0	0
4.7899	0	22.5	0	0
4.6726	0	25	0	0
4.66783	0	20	0	0
4.71218	0	27.5	0	0
4.65352	0	10	0	0
4.62873	0	27.5	0	0
4.68977	0	17.5	0	0
4.61681	0	15	0	0
4.71551	0	45	0	0
4.76463	0	17.5	0	0
4.5963	0	22.5	0	0
4.65782	0	17.5	0	0
4.70455	0	25	0	0
4.57628	0	12.5	0	0
4.68833	0	25	0	0
4.73554	0	22.5	0	0
4.59726	0	27.5	0	0
4.63922	0	17.5	0	0
4.74651	0	27.5	0	0
4.72314	0	25	0	0
4.67021	0	20	0	0
4.66163	0	17.5	0	0
4.79038	0	42.5	0	0
4.80325	0	35	0	0
4.73316	0	27.5	0	0
4.70502	0	27.5	0	0
4.69501	0	32.5	0	0
4.66258	0	22.5	0	0
4.66545	0	20	0	0
4.79753	0	45	0	0
4.75986	0	17.5	0	0
4.57675	0	25	0	0
4.64065	0	30	0	0
